book_id,Estimate_Score
70,4.137159982801113
264,3.6435479816071408
388,3.9607590335260525
18,4.149171727483974
27,4.295508223899272
21,4.224075901839416
2,4.197060016731372
23,4.0379165577435465
24,4.31812624148975
964,4.469009116492618
337,4.173720227472528
84,3.620619051085894
1117,3.3736793818738433
660,3.253401820494078
111,3.4764475459052964
8,3.8288092553504445
2172,3.9251580444068197
65,4.001704624312382
297,4.076360406941819
113,3.9531258917165397
1237,3.754993419155267
145,2.962311780727087
36,4.289967346808206
102,4.2472734468628595
222,3.690324134684521
200,4.375770853473907
13,3.973738594376055
640,3.1989426116247475
693,3.6037707035686393
575,3.483305493186269
55,3.8881732865746397
5556,3.0592392560586963
1796,3.384254716791679
2738,3.8819971052312896
1296,3.216696254108825
50,4.374889372547159
86,3.485960440636715
123,3.6664359490149425
32,3.9653783027848295
28,3.7301233834087926
249,3.8516874772933654
158,4.2133852279188
373,4.219554882062869
184,4.365779296386022
350,3.4703806451479027
492,3.7305953736484407
219,4.149456507818024
288,3.5569522990244944
245,3.9582624807046503
301,3.061682685480425
1057,3.4445091842277535
596,3.5684438646918974
782,3.640522626931933
397,4.552557704406325
101,3.9645705009024184
344,3.8703342741798417
372,3.857706905800541
943,3.550090907472068
1923,3.104515054751781
1642,3.634074213272242
317,3.976340346804953
9,2.9840404525627484
81,4.05205488626005
238,3.603205285194776
14,3.8073570606893488
570,4.1061168726074015
795,3.7139285576538787
1055,3.380009454446909
181,3.983951622002575
119,3.9554598604852136
4815,3.5886568604319544
1221,3.2562867556912978
1301,3.4338318570070805
1986,3.4715515293866495
1037,3.4738100294073764
963,3.5561087461957985
1388,3.6495797055336348
7868,3.387702281784964
1407,3.4109052205098602
227,3.453264542955931
213,3.307003060948866
587,3.7876474031698715
664,3.966936913786799
1311,3.0011882531475953
76,4.169147759690244
171,4.014377405915326
94,3.624536338242546
2559,2.970302190799699
408,3.910957043635008
6944,4.131468064127773
574,3.815406730634983
3560,3.5398272709331224
3703,3.5095682829762636
2079,3.9290298403856676
1853,3.647730881349125
9606,4.134934638266319
7277,3.4253266989860194
3566,3.9480033848795952
2584,3.9630541095333762
557,3.646553479564339
1102,3.963087560131793
3551,3.903268034195597
2615,3.646952575630487
4054,4.151681642754418
3273,3.0568093579748865
100,4.284974424319247
48,3.888412532087377
95,3.6503358245206927
387,3.6513933221894637
497,3.653476952535208
2190,3.6556177313506444
1733,3.4822959726489144
489,3.731384759962487
1435,3.946561010803162
1380,4.423946048213247
221,3.1721230284896933
401,3.3822483284999247
131,4.216579856012494
3469,3.994204708910045
662,4.474017922483647
2770,3.9140075211167864
9287,3.7835832933549374
1544,2.9210511250094258
3219,3.3178940840524773
405,3.679038420443226
3068,3.5140300967044302
3202,3.6882896268824084
7538,4.164590322342865
7254,4.858124359661094
284,2.9696476870560686
8329,3.7849770634147424
378,4.237354158513469
323,3.624219493348714
1144,3.7020227219163218
1752,3.9681854414712516
860,3.8054303165895202
2188,3.9327886265841574
1031,3.807148049252771
2304,3.507938461567282
7770,3.694585573389817
2142,3.7279965243039705
4149,4.183472969261729
948,3.8982776503827403
1936,3.8731777865133523
2586,3.902042961176905
1970,3.8569057540183156
483,3.5134670963789123
1329,3.674391750232367
7409,4.187501640210771
326,3.875918766191716
289,3.9991934753167704
7638,3.8179601146316196
442,3.952170184230069
1142,3.820218020542084
3425,3.5240722396853896
176,3.8242244787378943
349,3.705398639872101
232,3.8573144772630643
1589,3.588958958165825
1900,3.7204406132240684
670,3.854055139261447
1498,3.3247009886359344
739,4.348413860795863
488,4.275334227205744
865,3.9775350148188804
1987,3.947680228591346
2352,2.9372925702840735
168,4.082830444825102
3314,3.88063079329625
2673,3.445384225909166
1236,3.172694614188839
4810,3.441421223130282
130,3.429127967448955
136,3.610334999489297
78,3.175616191429727
1639,3.7449876157027333
398,3.7384308723065836
2320,3.7968413135118753
450,3.574944649651892
2298,3.9974113042727035
3504,3.8960270057108515
741,3.234024431217167
550,3.805040397273449
2357,3.910290815010903
758,3.9542387051787067
9624,4.027692496331287
150,4.176053212976891
66,4.077775184863062
2302,2.8718207949765193
1272,3.6035297154637833
2621,4.134438407222574
848,3.9220259254780685
3979,2.9996250614239157
236,4.132247466959976
142,4.129610958978815
306,3.5764949580137424
4317,2.8631501937630888
2192,3.393521503792026
114,3.5622686150511234
132,3.403195068238664
22,3.764734449836256
6417,3.5707826341740603
576,3.486842500082878
431,3.9395365909743525
7,4.233255491085212
4682,3.7653988496224566
1217,3.826953728340512
606,3.3802398395171998
85,4.105197010036435
416,4.195715894030984
1383,4.184978386137427
179,3.6616650428625523
75,3.948446569154668
3997,3.20536606237074
4095,3.418116804546072
1131,4.022020929959007
9934,3.820031690814714
690,3.60076367866797
1184,3.3663024539169273
3123,3.3883033539725793
1312,3.2700113970136773
436,3.712140490807031
659,4.008977271823963
687,3.9412341663837243
598,4.350532191742037
3278,4.0188055520640615
3298,4.118357633481904
1018,4.333596048113543
2669,3.836815587845285
1246,4.121506650811628
2299,4.382492495162638
2382,4.2156697735364785
6578,3.056728947584854
7316,3.4605086784647794
8512,3.19186758934655
8214,3.798974097548892
2426,3.6124567023059106
633,4.074615243022582
743,3.7433032846543037
1153,4.040107752235346
2034,3.7595064601124233
2923,3.731567304768457
3036,3.8361296306840367
4979,3.5597560692143926
4031,3.6115339283129075
3883,3.729374205349714
39,4.281054963386714
165,3.8626429907116457
135,4.408970484363592
110,4.360573272408454
1299,3.7053935168960646
4316,3.485326003656698
3428,3.8722552512141344
4455,4.124557421246928
360,3.826704930569816
496,3.9192942202637826
2406,3.489979183556551
2047,3.4686282631198955
2965,3.3694223662279623
806,3.7916387569492627
1053,3.4241079985886653
612,3.944870371872101
936,3.60227498079199
1261,3.966848624214325
725,3.691676535415157
915,3.357476344639782
7522,3.55879401850212
2873,3.4815287477009313
499,3.587508698500859
2051,3.884731884837402
1868,3.8507602128855547
2015,2.921068704349327
994,4.173616389909692
1656,4.066735384650265
5658,4.215304173679282
7667,3.7232798232900817
272,4.0635857555026575
271,3.975123512233288
2601,2.654574311184369
5100,3.5665389966503462
5563,3.859963245832878
1843,3.2642286603098283
3237,4.003721787416063
913,3.8722078860758695
3310,4.246712796793024
3141,3.5291876695550797
7462,3.6608739671765926
228,3.159119861353166
1806,3.6329461621220114
1741,3.842422868601427
520,4.10281294776029
672,4.287271930932913
1410,4.11117299444134
2235,3.640223495371636
7991,3.5099623373631252
3229,3.6274269309471427
5858,3.760581805334728
9469,3.7253860031156494
8215,3.8799835170144923
7208,3.7277313443392353
7619,3.885368833631258
5041,3.4780623376425437
6684,3.7681959462188965
671,3.903037302033755
5665,3.793959090679238
6512,3.8128644390317317
5505,4.0903306351070094
4240,3.9501764195668123
9116,3.6080322953861983
9494,3.798920909031683
7748,3.690521575421197
5115,3.8834582805805793
7681,3.5150502394799705
5861,3.901203022008538
8868,3.6776677118550745
6078,4.074245347332889
43,4.34836467337141
6501,3.7876291012561194
6211,3.255543891941238
7607,4.016763875376798
7006,4.0322346323920355
8156,3.7305336008843155
6087,3.7848622370293064
3752,3.7044760054273027
6212,3.924885706450007
1058,3.965901245595939
4728,3.756884092714201
57,3.8669845113529346
273,3.7959592771083526
1041,3.30614454428793
701,3.6012783854635853
180,3.7120643598661047
129,4.096730387220772
2041,3.0118106386545906
953,3.47780130154725
305,3.800683755757444
556,3.486634837406146
59,4.158854843868047
857,4.308455262131526
530,4.141786423439262
125,3.9409174947923473
321,3.8906981538837346
138,3.3537854041246864
531,2.9892525829913468
733,3.714201526949672
1714,4.036964582467716
118,3.958647034881337
2136,2.9128646058142524
230,4.083078901955284
471,3.640363011255783
5024,3.6711254280070227
8692,3.5292357152223564
6808,4.244760039661399
3933,3.490471920671977
820,4.012979791885779
380,3.987403747404344
851,2.545007489537249
611,3.8195239313958096
270,4.205250319946793
3761,4.124858064498404
7715,3.874390658664521
80,4.231158709994952
709,4.209434375918583
730,3.4698480131849054
1161,4.138060685325625
178,3.772869432290558
177,3.409285448286917
121,3.247585843747799
162,3.2103668748302443
614,3.2476734894675525
6128,4.286229562094828
427,4.192033025676336
829,4.1232116943116965
1949,3.717965228332715
2403,3.4135337143510127
1571,3.029822993518074
2097,3.4209276643171274
1421,3.190742311683304
3476,3.356652917161172
9083,3.5147002552105158
646,3.167252855447557
173,3.3983969566848566
5210,4.04686973116192
2259,3.9385104535544166
2798,4.218929786360262
6634,4.056823934723939
3808,4.200271998678466
4942,3.504058964990301
71,3.595681058656
97,3.661576240797587
5238,3.1493283900341886
618,3.892931439846151
5508,4.2692108429554745
4707,3.3549790806036563
3457,4.049316615164788
2903,4.1160105592552
5283,4.123616783205848
354,3.4630403593405523
468,3.8537429199696596
7416,3.136368332980933
1373,3.64651378708094
117,4.152874192760328
872,3.8093294474687354
1113,3.5710608612718295
621,3.9447893491155375
999,3.978819156978223
3254,3.7996425933528735
6777,3.611076055020508
7379,3.7160554426028876
4068,4.042375523315041
599,4.1270959914906316
54,3.9174013447234346
108,2.763853294164903
955,3.3387738133926033
1063,3.3010614268603358
1436,3.0737728272994236
498,3.56602670261904
311,3.976088532986634
8519,3.8505006674492006
925,3.5675406777560514
4606,3.757381252175205
669,3.9364702914856804
6604,3.890054861227824
4842,3.0318126410197044
828,4.301211466323856
2451,4.07135209484308
4067,4.067383779584372
64,3.6384704409330975
1159,3.795494905875384
2679,3.707544699812859
315,2.791294627664187
92,3.994137357123671
958,4.127054960128526
590,3.7168210273210205
2013,3.8685764934460813
1096,3.911585716997606
4009,2.439118986270811
310,3.767438376008903
383,2.78089517844173
1269,4.097305260077888
7806,3.956848980929173
1705,3.7459634543277067
211,4.025712419658632
969,3.46256327845013
8084,3.4815596655260164
1683,4.061018224597077
2698,3.9207030466626365
7495,4.203108545766866
714,3.9598592417147866
2023,4.109576756281416
1210,4.06319667871802
6283,3.2924197512258755
4602,3.5464775109568754
194,2.796093188865877
7266,4.340536463795317
2809,3.3034849799986827
1133,3.6537111975250904
3451,3.932827958964526
282,4.062036031696026
8857,3.5661264360261087
1258,3.7511611397903164
1938,3.443547314352029
335,4.188500034091934
2741,4.0716651934941
2620,3.959629063818904
8998,3.8346050820637267
7103,4.208166162364846
8192,3.4067097590189173
8805,3.8642933808647753
196,3.9037943750934403
2860,4.019691682707251
1553,3.855250863413365
5609,4.008820435097639
5295,4.046133949733116
3608,3.589614571992384
4656,3.779185316453655
3832,3.5030575386361535
167,3.6798018292871006
374,4.087097500507557
6064,4.016984614829807
878,4.1693730059353635
4510,3.474376433849649
281,3.314279564897193
3400,3.9256902548450103
4605,3.6430769819397204
4983,3.8331960376233507
1597,4.182539767653793
453,4.006370636427374
2757,3.6792254667929716
1005,3.8419365185591405
225,4.201977330433898
934,3.3474183888607167
4663,4.093584621415918
7647,3.6191748192735442
2027,3.544451662838239
3497,4.1658956276198715
1863,4.465388959308053
2608,4.324344138491302
1480,4.36727647424612
2959,4.023615034082071
8332,4.186548969311447
4194,4.379006821622249
6374,4.110464892581856
8085,3.8256255515455604
7505,3.8536845249605762
7981,4.095922353061615
3244,3.939647213829728
2783,4.579586953637625
3177,4.490235062022254
3648,4.071316458869742
2623,4.307748660585438
1857,4.495340068877426
5805,3.967660417841929
6368,4.043439379054211
7895,3.896074287849511
4712,3.809779007407459
3663,4.1483130312172545
9533,3.734292452293173
9542,3.4785940667217825
6242,3.9194502239866247
5294,4.0815536403980985
3708,3.861974911615397
5629,3.409510813184192
2508,4.047223628081253
763,3.726634425447335
6934,3.3833751714808615
6389,3.3912327044125314
3028,3.7800900055541184
3837,3.7646922787354056
2561,3.335236202096027
6675,3.2552768084243606
2341,4.1222915559010636
2303,4.023976338798187
2550,3.966582214164399
2549,4.1551758925793285
2090,3.999619003343973
2224,3.9155867038404693
3510,3.5115154192986044
1086,3.977663264235397
3166,4.044233470941315
2911,3.573487653674283
5092,3.8057777828721076
3874,3.258848678503243
2605,4.0131439533063435
8398,3.3585253466761364
3580,3.4499974213225726
356,3.3758518689374832
9308,3.8940254500696847
3063,3.95790302351869
3826,3.80941179796735
5463,3.4541976081060004
4650,3.7733195693368082
4534,3.790723322599745
8038,4.159314527111688
1503,3.8353699064450604
2274,3.620238371799764
2025,3.770004121700639
424,3.7831878128188996
3780,3.1295593649316884
137,3.6315808507495078
463,3.7827729955036755
712,3.7169150671627227
554,3.671105211803078
4440,4.221511058802304
2262,3.7776340157536508
4044,4.097079971635513
6838,3.996286891287184
6079,4.110811146826396
1779,3.678731814372503
620,4.094290716141931
4885,4.310342107382472
891,3.5732355547865646
3644,3.995686607344819
951,3.5556448491681985
1318,3.7301971375093754
8080,3.382254152480182
2546,2.627027686433491
8585,3.816801204582575
7292,3.3844883562691783
3597,3.861621573012913
4672,3.734423049299678
1444,3.9111489315916916
1960,3.4742769418305763
2344,3.749611021612228
4421,3.728090943717067
4197,3.5425670127044633
1074,4.172695937163188
1124,3.8140502335571953
1969,3.571959571232826
7540,4.130860302797922
663,4.01887668649165
9790,3.7988765409040455
1283,3.6382382402877607
5374,4.009637265785843
2210,4.005367580207384
501,3.8506561351956257
4769,3.6023390540260283
751,4.177760375236592
1014,4.1080646743918345
1368,4.142974892754576
1768,4.0706136911512925
2554,4.116556289715946
