book_id,rating
3628,4.845360824742268
1308,4.700692041522491
6361,4.695652173913044
6590,4.6826923076923075
4483,4.676300578034682
862,4.664275466284074
8109,4.660194174757281
1788,4.655405405405405
5207,4.641666666666667
6642,4.610619469026549
7883,4.609523809523809
3275,4.607407407407408
3215,4.601769911504425
3491,4.6016260162601625
780,4.595782073813708
2767,4.589473684210526
3095,4.586826347305389
1010,4.583333333333333
2244,4.580060422960725
5754,4.572463768115942
7254,4.570093457943925
5580,4.56198347107438
1264,4.5609375
8110,4.556818181818182
2956,4.553956834532374
3030,4.553030303030303
1568,4.552742616033755
2167,4.549872122762149
6527,4.543103448275862
2209,4.539249146757679
3395,4.531645569620253
3241,4.525735294117647
6720,4.507246376811594
4869,4.503937007874016
6849,4.5
422,4.492788461538462
3885,4.492424242424242
7005,4.489795918367347
1022,4.489159891598916
8500,4.488888888888889
6462,4.484536082474227
3358,4.483870967741935
8518,4.482142857142857
2149,4.478260869565218
2353,4.4771689497716896
3191,4.476793248945148
5405,4.475247524752476
3554,4.474903474903475
4373,4.473429951690822
4522,4.4733727810650885
1380,4.473317865429235
562,4.472154963680388
2101,4.471794871794872
3660,4.470790378006873
8164,4.466101694915254
3220,4.462121212121212
964,4.461728395061728
6228,4.46
2940,4.454545454545454
8918,4.451388888888889
2889,4.4511627906976745
6118,4.4508670520231215
4849,4.449197860962567
3082,4.448979591836735
5137,4.446096654275093
7831,4.4423076923076925
7203,4.441624365482234
5113,4.440993788819876
7321,4.440860215053763
2629,4.439862542955327
2613,4.439024390243903
2081,4.438388625592417
6129,4.438356164383562
8982,4.436893203883495
3054,4.434426229508197
3953,4.433333333333334
1901,4.431077694235589
5422,4.431034482758621
2648,4.429245283018868
1754,4.426778242677824
2877,4.4222222222222225
192,4.419670128283445
8408,4.419642857142857
7160,4.41875
7101,4.416666666666667
4817,4.415254237288136
3282,4.413793103448276
4224,4.4135593220338984
5576,4.41340782122905
3124,4.413145539906103
7132,4.413043478260869
5902,4.412213740458015
4946,4.4120603015075375
2331,4.4120603015075375
8909,4.411214953271028
2194,4.410179640718563
5752,4.40625
3472,4.406060606060606
1342,4.406050955414012
3248,4.405882352941177
1496,4.405498281786942
3396,4.404907975460123
1374,4.404081632653061
2205,4.403846153846154
5718,4.4035087719298245
1618,4.403100775193798
