book_id,Estimate_Score
258,4.171337992369028
70,4.306730015161898
264,3.660330962333751
388,3.752261448244222
18,4.325646246563335
27,4.391441742955072
21,4.297971905883438
2,4.333495371816477
23,4.214528571070276
24,4.3674573669718875
964,4.457611681254479
103,4.226684009758214
255,3.475562868507819
35,3.6149135215395174
287,3.7844593347639637
337,4.274587546293025
26,3.7129814154246956
84,3.9263118053051134
58,3.771648727064751
1117,3.557527358562722
660,3.479541697849312
111,3.598051194194877
5,3.7900194071123994
413,3.953945899795985
8,3.65888955041771
2172,4.143444813677168
65,3.9356889480324564
297,4.127096387144694
45,3.8591514737191073
113,3.805094258186293
325,4.053773510958666
476,3.9517217609372977
1237,3.876826477686395
145,3.3724492015738905
36,4.102424058281285
102,4.220397755960211
222,3.9352381752564667
200,4.172191074258387
13,4.050363537309266
640,3.442817793458265
693,3.671426310908572
575,3.7033863329628964
55,3.9131874316682795
268,3.7322246566747546
5556,3.4961823704004686
3638,3.700566384723367
1796,3.7047123447432324
867,3.8990368714547117
47,4.417280824052183
2738,3.668151822491348
1296,3.4699808366033884
50,4.321854933091044
87,4.294456736735948
86,3.793735901697635
123,3.767404677153121
32,3.8991398701821867
28,3.735458423913406
33,3.9409387878991047
42,3.9381324741976926
249,3.8991586365441044
158,4.118958115785978
373,4.161307126570649
184,4.255571636603897
495,3.6244258887644496
350,3.972490119204686
492,3.981409430947699
219,4.158176214527113
288,3.921132945810539
11,4.182728041155142
245,3.925970554543918
301,3.4033738483139313
1057,3.573083982610032
596,3.6607399286283284
782,3.739295702818001
426,3.7114641707295717
397,3.904907651884592
658,3.716111925546611
101,4.056975721877998
344,3.955213797561971
372,4.008779146382143
943,3.9669285794306077
1923,3.6895565134839448
122,3.3886170853687494
212,3.8358826595861375
1642,3.934030960138798
317,4.004044786898338
9,3.549575331005987
81,4.105088980559945
60,3.743990587048467
494,4.034257891429539
238,3.6526801080151334
14,3.7821940475500813
570,3.972950954897182
795,3.8101049421644686
2193,3.264393462439921
3417,3.8752957757380346
4139,3.610273336947573
1055,3.8123213091488197
181,4.121158349463633
119,3.986628385916789
4815,3.7438743379963784
1221,3.686265087309554
1301,3.5097381049348177
1986,3.6566026493432684
1037,3.5190130035924705
963,3.6188557690272907
1388,3.617736962414227
7868,3.6630864135422954
1407,3.4351279112926334
227,3.703875105526824
213,3.536487894461767
587,3.767808680144584
664,3.9111542583031684
407,3.9312145543311527
1311,3.4420405145651474
10,4.100494614758089
76,3.8985857711695995
171,3.831241415461736
94,3.8888628145960475
2559,3.600861553856249
522,3.900439672803456
408,3.9743027310792045
516,4.030408314717443
6944,3.959997131234879
574,4.065007326676239
3560,3.777526498983541
233,3.633186746167364
3703,3.7322107516493883
2079,3.7349317965666917
1853,3.6989760097636597
9606,3.973965200543728
7277,3.75046667755352
115,3.97326957170272
572,3.998858367376631
3566,4.024913930952376
2584,4.1907093969198845
557,3.8428636197854815
1102,3.8476356969790237
3551,3.693153414399735
2615,3.7256241792270397
4054,4.502009977491415
3273,3.3007300979379113
100,3.949335366549547
48,3.9549932655388957
95,3.930198941234483
387,3.635217750719361
497,3.808798590726581
2190,3.8523478917364264
1733,3.4440554754459534
489,4.0491070750988145
1435,4.101082271238986
1380,4.518034353366636
221,3.7142767464949653
401,3.7000215535938485
131,3.87088089977541
3469,3.980968732319887
662,4.181669267853133
2770,4.10511975426304
9287,3.6180291557652122
1544,3.7463949812498023
3219,3.4669347287398624
405,3.8985653973955072
3068,3.8254759907631537
3202,3.9207678578200023
7538,4.147770248257006
7254,4.708449395120088
284,3.483014688159986
8329,3.8930363807837596
378,4.039165539878502
323,3.8739591929557626
1144,3.7775200755474114
1752,4.023719298371662
860,3.9254079796667054
2188,3.9401507819696584
1031,3.9356600223486806
2304,3.685993280577766
7770,3.8453730816759317
2142,3.8984882060713506
4149,3.9693915933557857
948,3.934932853679537
1936,3.776825374493348
2586,4.233035691175344
1970,3.8230374951171613
483,3.800468165350851
1329,3.939715295540129
7409,4.29234665834205
326,3.7782183932572724
289,3.971729304233971
7638,4.088303633479383
442,4.038397694510092
1142,4.1777528292609345
3425,3.8343068086100245
176,3.8686348151332206
349,3.7371032201334504
232,3.8473004838335703
1589,3.726109487879551
1900,3.7589395282229163
670,3.692644328968527
1498,3.6518625925922183
739,4.290380880135152
488,4.272459093979825
865,3.752202758649755
1987,3.986541051250339
2352,3.3897815784497283
168,4.202095574082774
3314,3.878319625648267
2673,3.852564063556832
1236,3.4621306037127737
4810,3.8233459520240616
130,3.6703142949830245
148,3.720593354175587
136,3.647253895920489
78,3.4228577151326833
1639,3.767539759299342
186,3.9040850122639457
398,3.82477774690863
2320,3.9177380079163644
450,3.9150224600843146
2298,4.103353683029946
