book_id,rating
3628,4.861788617886178
1788,4.8431372549019605
780,4.753387533875339
1010,4.746081504702194
2353,4.682170542635659
2093,4.643478260869565
1380,4.624277456647399
862,4.616822429906542
3082,4.609090909090909
964,4.598746081504702
2937,4.598130841121495
466,4.593258426966292
2655,4.589041095890411
4046,4.582781456953643
3086,4.568807339449541
1265,4.567857142857143
3358,4.559210526315789
3472,4.5576923076923075
2095,4.556338028169014
2209,4.543689320388349
1603,4.538922155688622
1320,4.52
976,4.518716577540107
490,4.518450184501845
3124,4.517543859649122
1895,4.516556291390729
562,4.51123595505618
769,4.5075
2877,4.50625
870,4.5
161,4.495107632093934
2397,4.49079754601227
189,4.480609418282548
1572,4.4753086419753085
192,4.474910394265233
3808,4.47457627118644
1545,4.473309608540926
958,4.472636815920398
786,4.471774193548387
3126,4.471544715447155
4271,4.469026548672566
757,4.466814159292035
135,4.461702127659574
3698,4.46
766,4.4581005586592175
278,4.455380577427822
3172,4.4495412844036695
1623,4.446280991735537
307,4.445843828715366
1496,4.443548387096774
998,4.441747572815534
19,4.438337053571429
2226,4.43609022556391
1229,4.435643564356436
1259,4.435483870967742
4301,4.435185185185185
391,4.434276206322795
2579,4.428571428571429
2648,4.4227642276422765
1313,4.422110552763819
155,4.421747328724073
985,4.421621621621622
39,4.421052631578948
144,4.419463087248322
2078,4.41747572815534
735,4.416666666666667
568,4.415902140672783
512,4.406676783004553
2176,4.403846153846154
846,4.403755868544601
1717,4.403225806451613
1461,4.4
1240,4.398601398601398
4,4.398270600203459
1666,4.398104265402844
102,4.3979441997063144
1656,4.395161290322581
2834,4.394495412844036
2103,4.394117647058824
3055,4.392156862745098
2181,4.390909090909091
337,4.386634844868735
191,4.383490971625108
1350,4.383333333333334
1274,4.381294964028777
1464,4.380952380952381
1099,4.378378378378378
532,4.378260869565217
1877,4.376681614349776
472,4.375739644970414
364,4.375201288244766
1687,4.375
2157,4.372549019607843
89,4.371611982881598
1447,4.37012987012987
863,4.369127516778524
1256,4.368932038834951
734,4.368171021377672
1734,4.368098159509202
555,4.367245657568239
740,4.366366366366367
141,4.36629213483146
2903,4.3646408839779
143,4.3646408839779
444,4.364016736401673
792,4.361344537815126
762,4.360544217687075
888,4.358208955223881
50,4.355212355212355
70,4.354299754299754
840,4.352941176470588
157,4.352772466539197
110,4.35202492211838
2975,4.350282485875706
739,4.348404255319149
679,4.344322344322344
225,4.343623070674249
85,4.3433283358320836
561,4.342013888888889
1466,4.3391812865497075
1235,4.337349397590361
1402,4.335260115606936
2582,4.333333333333333
5804,4.333333333333333
2798,4.331797235023042
956,4.330909090909091
4286,4.330188679245283
3033,4.329670329670329
1154,4.329268292682927
1223,4.328421052631579
793,4.32824427480916
627,4.3254716981132075
3232,4.324324324324325
3085,4.3238095238095235
3817,4.322834645669292
514,4.32258064516129
1775,4.320388349514563
296,4.319672131147541
184,4.318302387267905
7,4.3179422835633625
691,4.3173076923076925
592,4.315035799522673
339,4.314900153609831
1784,4.311475409836065
1552,4.308300395256917
1342,4.3076923076923075
3091,4.307017543859649
619,4.306451612903226
2466,4.305699481865285
661,4.305555555555555
1683,4.305084745762712
1337,4.305
817,4.304054054054054
1420,4.301675977653631
3120,4.300813008130081
1108,4.300771208226221
13,4.300186741363212
2451,4.298245614035087
365,4.297247706422018
798,4.2965779467680605
458,4.296296296296297
3325,4.295302013422819
2651,4.294642857142857
1368,4.294117647058823
1419,4.294117647058823
513,4.2936507936507935
3051,4.293577981651376
2411,4.292307692307692
994,4.292134831460674
129,4.291994447015271
297,4.290438533429188
828,4.289036544850498
1158,4.288256227758007
1160,4.286153846153846
2892,4.285714285714286
358,4.284710017574692
54,4.281260476030841
422,4.278846153846154
2958,4.277027027027027
1486,4.275109170305677
274,4.27456647398844
1530,4.274305555555555
80,4.2738810955243824
1886,4.2734375
87,4.273350471293916
416,4.273318872017353
1199,4.27319587628866
2950,4.2727272727272725
389,4.272357723577236
