book_id,rating
2093,4.714285714285714
135,4.696581196581197
8829,4.6571428571428575
9360,4.653465346534653
841,4.6525423728813555
168,4.642523364485982
539,4.639097744360902
39,4.598765432098766
5949,4.592592592592593
141,4.585858585858586
8371,4.584
1419,4.575949367088608
144,4.5576923076923075
889,4.557377049180328
543,4.544827586206897
110,4.537254901960784
209,4.53518821603928
1,4.532270311313591
85,4.524590163934426
25,4.52046783625731
418,4.52027027027027
554,4.51304347826087
512,4.510204081632653
31,4.500805152979066
734,4.5
644,4.5
488,4.494409937888198
188,4.489473684210527
394,4.482993197278912
142,4.482625482625482
295,4.481203007518797
72,4.477665706051873
274,4.476793248945148
276,4.471153846153846
161,4.466666666666667
1838,4.461538461538462
1606,4.461538461538462
66,4.460122699386503
1390,4.459627329192546
17,4.4559902200489
463,4.449612403100775
962,4.448275862068965
419,4.446666666666666
191,4.444444444444445
409,4.442477876106195
50,4.437768240343348
87,4.435483870967742
4,4.432119205298013
319,4.429752066115703
70,4.426229508196721
337,4.423076923076923
215,4.421768707482993
1181,4.420454545454546
1627,4.416666666666667
739,4.416243654822335
2485,4.416149068322981
3125,4.409448818897638
712,4.407766990291262
2522,4.40566037735849
137,4.404761904761905
1103,4.4033613445378155
112,4.398648648648648
288,4.398305084745763
2,4.397471910112359
19,4.396659707724426
322,4.396396396396397
203,4.395
325,4.394230769230769
220,4.393665158371041
384,4.3933333333333335
98,4.391774891774892
196,4.390909090909091
89,4.3908629441624365
1226,4.390804597701149
21,4.388888888888889
1232,4.387640449438202
1151,4.38728323699422
996,4.383333333333334
27,4.382165605095541
24,4.379746835443038
806,4.379310344827586
2016,4.377049180327869
1067,4.376404494382022
1292,4.375
236,4.372093023255814
210,4.371859296482412
1267,4.37125748502994
1377,4.36986301369863
612,4.369330453563715
134,4.368181818181818
67,4.366197183098592
1234,4.363636363636363
589,4.362745098039215
674,4.361581920903955
433,4.361111111111111
2245,4.360655737704918
912,4.360655737704918
515,4.36
1617,4.359477124183006
155,4.358974358974359
1176,4.35754189944134
953,4.357487922705314
6557,4.357142857142857
1871,4.356725146198831
558,4.351851851851852
198,4.351190476190476
1358,4.348101265822785
283,4.346534653465347
2351,4.346153846153846
785,4.345177664974619
2596,4.344262295081967
571,4.34375
12,4.34257748776509
222,4.340909090909091
1600,4.340277777777778
216,4.339743589743589
4642,4.339506172839506
402,4.337931034482758
4678,4.337579617834395
552,4.335260115606936
1607,4.335078534031414
2135,4.333333333333333
280,4.330508474576271
81,4.328767123287672
271,4.32824427480916
