book_id,Estimate_Score
264,3.41046623194319
388,3.3692884366327904
18,3.8815239005095625
27,3.942899181522397
21,3.792982340267002
2,3.903914905924128
23,3.7238523941179444
24,3.9162503850044863
964,4.317083334345306
337,4.0909398674802535
26,2.977049607851729
84,3.413531954481019
58,3.6621766451596396
1117,3.064631274943209
660,2.96251232229123
5,3.442961488927056
413,3.76298606812489
8,3.2564488604104844
2172,3.9390205870919655
65,3.799389959883274
297,4.067064557323825
113,3.4633205163516445
476,3.431098513349828
1237,3.4524782520218777
145,2.7563007508108845
222,3.4460553341876876
200,3.9346641828737785
640,3.0518055282912355
693,3.353987188288869
575,3.1951828425255537
55,3.470383517479936
1296,3.083320643705288
50,4.11447962169568
87,4.02786546631107
86,3.3660151634492506
123,3.3877537552939154
28,3.3732350375146583
249,3.134977609439824
158,3.9663005283292385
373,3.9727666160603317
184,4.044539200135981
495,3.076542593602653
350,3.4902930854879632
288,3.493433264891584
245,3.6379234218726917
301,3.3051573276336987
1057,3.409346715771648
596,3.3249122946110607
782,3.4457220655383227
426,3.5438532359719086
397,3.8267704588244484
658,3.1817142186696623
101,3.79154684447028
344,3.684012105733206
372,3.5616985525144216
943,3.799317388533981
1923,3.304574734434776
122,2.3167503591150402
1642,3.72207563123221
317,3.5659672410944503
9,2.712265357763454
494,3.644572009812983
14,3.6112937661885973
570,3.5675979470396966
795,3.5181255078137386
2193,2.8768524169379392
3417,3.510309175341923
4139,3.199645217733231
181,3.905861574602113
4815,3.4610108085341365
1221,3.5408401351367993
1301,3.3383679824111483
1986,3.4597273272844395
1037,3.299582239876152
963,3.444895391397867
1388,3.4979654892644247
7868,3.250629861418006
1407,3.28669888514672
227,3.3975857706997625
213,3.4704340520493018
587,3.0918465229897825
664,3.553757649098783
1311,2.784041170724203
2559,3.5338942791786416
522,3.559459024871087
408,3.818499310723492
516,4.040897311128265
6944,3.7758436492030136
574,3.6868812046455663
3560,3.146854381895453
3703,3.454297045721182
2079,3.243132230792748
1853,3.2745788712580204
9606,3.731438345400922
7277,3.729150089862123
572,3.5739875280056617
3566,3.8954238453070853
2584,4.1297543288199305
557,3.5458245909237815
1102,3.199410173376188
3551,3.411596739643896
2615,3.6500895795778767
4054,4.305567877479762
3273,2.7761936480680935
48,3.7404161416659703
387,3.6059181634002786
497,3.471205255424507
2190,4.063691743250942
1733,3.3672994119209054
489,4.043736673893807
1435,3.663216938331667
1380,4.4251154065974205
221,3.172509712425339
401,3.408364840721656
3469,3.6457683283677853
662,3.6925151931378206
9287,2.945528029250897
1544,3.650670090580108
3219,3.085259910195295
405,3.8842944010492846
3068,3.409153863656786
3202,3.6904596399496263
7538,4.10015971368818
7254,4.618013893175822
284,3.118158201086601
8329,3.3948718731924843
1144,3.2966753954617873
1752,3.888990437249443
860,3.735521013960127
2188,3.686849141063531
1031,3.7676110953699196
2304,3.604537395949524
7770,3.435101038541502
2142,4.103188025590695
4149,3.97440455831303
948,3.6291983323245716
1936,3.4789567016629417
2586,3.783560099046346
1970,3.2603763494773275
483,3.7855891802012236
1329,3.692697852316685
7409,3.9674154893202815
326,3.1793058278003006
289,3.9838070995849892
7638,3.92632919067671
442,3.644096513006353
1142,3.900230283422508
3425,3.6213907269534715
176,3.5083402503347845
349,3.5079072634182835
232,3.6395365691648456
1589,3.196829942302852
1900,3.1439353493035784
670,3.5081508371305157
1498,3.4786729121824833
739,3.9240740302907358
488,3.9886036347768314
865,3.329363468698132
1987,3.7486545009948795
2352,3.2465333066785678
168,3.8411378072329905
3314,3.5350716264723197
2673,3.3059045177995214
1236,2.544516376693549
4810,3.46471604493537
130,3.772089756301359
78,2.7407367672382663
1639,3.3113448592142753
186,3.2135751020253767
398,3.488421418936715
2320,3.4943827272924404
450,3.6303072256098554
2298,3.8926315891875993
3504,3.5528794004046387
741,2.7915732308339485
550,3.911173387705153
2357,3.685111484819337
758,3.5993300310497665
9624,3.710177860250796
2302,2.2868802965658173
1272,3.5958195031470357
2621,3.8096101135078273
848,3.5561986861280306
3979,2.7837652085611437
236,3.6896574557433026
4317,2.953805861327776
2192,3.3390252332091577
114,3.3437158794349218
6417,3.3995954305238416
576,3.750475090436567
431,3.530847860609568
7,3.936865347239312
4682,3.6151138993654595
1217,3.274284737011876
606,3.4385858451718008
416,3.957526430328427
1383,3.941535259152319
75,3.2897358163032124
3997,3.142923475174218
4095,3.011705317595558
1131,3.461770013799228
9934,3.674002468558313
690,3.3233815054371982
1184,3.4887678242501114
3123,3.5238212430023585
1312,3.488266761309457
436,3.809448163323557
659,3.3790583338374383
63,3.5249489514349786
687,3.7949503091408885
598,4.01029457289701
3278,3.6591109003766675
3298,3.8429080175888197
1018,3.9495136918887908
2669,3.637025634913359
1246,3.9127961356690792
2299,4.014243643843671
2382,3.71020976921391
6578,3.4218212197364637
7316,3.425808876745739
8512,2.877890061197401
8214,3.6948699271613474
2426,3.8167201632790313
633,3.7057337088557287
743,3.848516740917663
1153,3.8433188486551932
2034,3.593457081840954
2923,3.296957183273447
3036,2.980104432595692
4979,3.22086692217256
4031,3.3499978656520644
3883,3.209004404911798
39,3.9035046351764446
165,3.360875662764726
135,3.8416368285359077
110,3.776598980452829
1299,3.8758420794057407
4316,3.6131834131399034
3428,3.4276119424196945
4455,3.2859993389915334
360,3.858440607659427
2406,3.390536940180923
2047,3.478320619674665
2965,3.417782691218914
806,3.8019204281071888
1053,3.394784383199999
612,3.608985138597053
936,3.5833473368213964
1261,3.5936535336685655
725,3.6667801495129875
915,3.1924672696558485
7522,3.470650766026488
2873,3.520009306078506
499,3.0744009865666118
2051,3.621802456980481
1868,3.928107493359634
2015,2.595568456492477
994,3.88904273055833
1656,4.044375996345779
5658,4.058860224179939
7667,3.4010030764181023
272,3.4246858816769272
271,3.6351712685356636
2601,3.056161988558638
5100,3.7107974213028663
5563,3.9729784623962683
1843,2.723468422938554
3237,3.827836059696578
913,3.6039704288099497
217,3.7034506067423454
3310,4.104365082966654
883,3.591703070305928
3141,2.6026756433801506
7462,3.5939185615751335
228,2.6443051855388857
653,3.234895508782791
1806,3.4578920599809004
1741,3.8774175965808513
520,3.7099629030586834
672,4.016066773450179
1410,4.002787495565873
2235,3.758254931099057
7991,3.3806060184542557
3229,3.469356372212098
5858,3.887583094272554
9469,3.7448488001944025
8215,3.641076739626489
7208,3.6311296523203094
7619,3.6108652244831116
5041,3.316714104625805
6684,3.682900772396093
671,3.6221464781963757
5665,3.720850432330099
6512,3.870684658927909
5505,3.8926048666534667
4240,3.66114590860278
9116,3.6369190994128013
9494,3.866273228098776
7748,3.6706850790745196
5115,3.745162380951653
7681,3.53622455649919
5861,3.5900989943003836
8868,3.2085084191328983
6078,3.6797129039378107
6501,3.782726439454973
6211,3.3296816185966147
7607,3.7612641861241607
7006,3.7295548851017237
8156,3.6499124670726055
6087,3.4727492866874656
3752,3.81474109349194
6212,3.658757219691686
1058,3.705017564319136
4728,3.65856300236721
