book_id,rating
3275,4.869158878504673
3753,4.82
1308,4.810276679841897
422,4.804794520547945
3628,4.794642857142857
2101,4.772093023255814
862,4.738738738738738
1338,4.720149253731344
1788,4.709677419354839
4154,4.704761904761905
2149,4.703703703703703
3054,4.69811320754717
2167,4.696808510638298
25,4.6855413875081044
780,4.672535211267606
2244,4.666666666666667
1029,4.664179104477612
1264,4.652037617554859
562,4.650746268656716
1010,4.650655021834061
1374,4.638888888888889
2353,4.637795275590551
24,4.6166259687864954
1496,4.608695652173913
18,4.608059764309765
27,4.606853116994023
1654,4.603053435114504
2,4.599431818181818
307,4.599378881987578
3220,4.587837837837838
2937,4.584070796460177
1895,4.583892617449664
192,4.58372641509434
964,4.575892857142857
2629,4.567708333333333
1668,4.565217391304348
735,4.559748427672956
1995,4.558620689655172
769,4.558333333333334
1022,4.5536992840095465
988,4.547826086956522
2209,4.543103448275862
1380,4.542483660130719
1630,4.5344827586206895
21,4.533570045190445
774,4.528375733855186
1419,4.524271844660194
3215,4.524271844660194
1353,4.523510971786834
1723,4.522935779816514
2194,4.52073732718894
752,4.513347022587269
1340,4.512953367875648
950,4.510526315789473
144,4.508928571428571
1342,4.508196721311475
998,4.503448275862069
161,4.498971616618675
987,4.49537037037037
1320,4.492647058823529
267,4.492424242424242
893,4.491803278688525
1754,4.490683229813665
1313,4.48695652173913
513,4.486486486486487
1602,4.4858757062146895
135,4.482277745496805
1901,4.482142857142857
1623,4.48
1363,4.477611940298507
2884,4.477124183006536
466,4.476923076923077
1394,4.474747474747475
4599,4.474137931034483
460,4.473684210526316
1651,4.4734513274336285
250,4.4734513274336285
189,4.4700374531835205
840,4.467625899280575
717,4.465277777777778
1265,4.464285714285714
1808,4.4603174603174605
141,4.460106382978723
2001,4.456692913385827
1275,4.455
1450,4.454054054054054
3677,4.451851851851852
1951,4.4476744186046515
2625,4.446808510638298
976,4.446351931330472
2299,4.444444444444445
215,4.4441453566621805
1026,4.442231075697211
23,4.44209282337774
2614,4.441666666666666
1203,4.4411764705882355
507,4.440318302387268
958,4.434959349593496
5405,4.433333333333334
766,4.432314410480349
721,4.432098765432099
389,4.430693069306931
2334,4.43
2558,4.427631578947368
1,4.4270669600754475
1192,4.426829268292683
1572,4.426573426573427
734,4.424778761061947
1603,4.423357664233577
684,4.420989143546442
677,4.417910447761194
1472,4.415384615384616
428,4.413696060037523
2043,4.412162162162162
3665,4.411764705882353
749,4.41
603,4.408629441624366
1341,4.405405405405405
274,4.401477832512315
1964,4.401459854014599
3078,4.398230088495575
175,4.39815668202765
39,4.396909159442141
488,4.395796847635727
155,4.395283772981615
1337,4.395
760,4.393772893772894
1240,4.391666666666667
1331,4.391608391608392
4775,4.391304347826087
2161,4.390625
2118,4.388888888888889
31,4.38804347826087
2382,4.38655462184874
3441,4.3861386138613865
1890,4.384905660377359
1002,4.383597883597884
294,4.383540372670807
2110,4.383177570093458
1889,4.381818181818182
1504,4.380753138075314
960,4.379661016949153
47,4.37953488372093
1962,4.379084967320262
757,4.377777777777778
502,4.37696335078534
712,4.375366568914956
2677,4.375
4000,4.375
3627,4.373983739837398
2095,4.373684210526315
817,4.372745490981964
1597,4.371681415929204
585,4.371681415929204
894,4.369747899159663
85,4.368916797488226
858,4.368852459016393
1653,4.3686868686868685
1891,4.368098159509202
2470,4.366013071895424
2997,4.363636363636363
3526,4.362962962962963
1781,4.361538461538461
464,4.36144578313253
110,4.361439588688946
